criminal_id,name,age,home_state,home_district,district,gang_id
C1112,Ravi Acharya,53,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1113,Krishna Adiga,56,Karnataka,Dharwad,Dharwad,None
C1114,Kishore Bairy,51,Andhra Pradesh,Ballari,Ballari,None
C1115,Chirag Verma,57,Karnataka,Raichur,Raichur,None
C1116,Manoj Kamath,24,Karnataka,Kodagu,Kodagu,None
C1117,Pradeep Bairy,50,Telangana,Vijayapura,Vijayapura,None
C1118,Nagaraj Shet,43,Karnataka,Mysuru,Mysuru,None
C1119,Santosh Kotian,45,Karnataka,Hassan,Hassan,None
C1120,Gopal Nayak,60,Karnataka,Dharwad,Dharwad,Gang_26
C1121,Tarun Pinto,27,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1122,Chethan Hegde,29,Karnataka,Koppal,Koppal,None
C1123,Ajay Kunder,34,Karnataka,Tumakuru,Tumakuru,None
C1124,Sunil Kunder,52,Karnataka,Belagavi,Belagavi,Gang_43
C1125,Suresh Hegde,23,Karnataka,Ballari,Ballari,Gang_29
C1126,Bharath Kotian,27,Karnataka,Bidar,Bidar,None
C1127,Jagannath Bhat,36,Karnataka,Kodagu,Kodagu,None
C1128,Bhaskar Poojary,40,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_18
C1129,Mohan Salian,24,Karnataka,Hassan,Hassan,None
C1130,Yogesh Bhat,29,Karnataka,Koppal,Koppal,None
C1131,Ranjith Nayak,44,Karnataka,Ballari,Ballari,Gang_15
C1132,Nikhil Reddy,34,Karnataka,Tumakuru,Tumakuru,None
C1133,Naveen Shetty,47,Maharashtra,Bengaluru Rural,Bengaluru Rural,Gang_13
C1134,Kiran Mallya,49,Karnataka,Tumakuru,Tumakuru,None
C1135,Vijay Fernandes,20,Karnataka,Hassan,Hassan,Gang_24
C1136,Nikhil Kulkarni,30,Karnataka,Shivamogga,Shivamogga,None
C1137,Arun Nayak,57,Karnataka,Vijayapura,Vijayapura,None
C1138,Harsha Rao,30,Karnataka,Belagavi,Belagavi,None
C1139,Rohit Karkera,54,Karnataka,Belagavi,Belagavi,Gang_33
C1140,Harsha Gowda,54,Tamil Nadu,Raichur,Raichur,None
C1141,Suresh Rai,37,Tamil Nadu,Bidar,Bidar,Gang_36
C1142,Chirag Sharma,50,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1143,Lokesh Hegde,52,Karnataka,Hassan,Hassan,Gang_14
C1144,Sunil Shetty,30,Karnataka,Bidar,Bidar,None
C1145,Yogesh Lobo,37,Karnataka,Bidar,Bidar,Gang_15
C1146,Rohit Noronha,56,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_3
C1147,Sharath Bangera,48,Karnataka,Hassan,Hassan,None
C1148,Ranjith Bollineni,51,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1149,Hemant Shettigar,27,Karnataka,Bidar,Bidar,None
C1150,Aditya Gowda,60,Andhra Pradesh,Vijayapura,Vijayapura,Gang_19
C1151,Vijay Kudva,38,Karnataka,Mysuru,Mysuru,None
C1152,Vikas Adiga,34,Karnataka,Bidar,Bidar,Gang_36
C1153,Akash Bangera,32,Karnataka,Ballari,Ballari,None
C1154,Shashank Moily,43,Karnataka,Kodagu,Kodagu,Gang_6
C1155,Vijay Moily,46,Karnataka,Kodagu,Kodagu,None
C1156,Girish Rai,56,Kerala,Kalaburagi,Kalaburagi,None
C1157,Srinivas Nayak,20,Karnataka,Dharwad,Dharwad,None
C1158,Mukesh Moily,39,Karnataka,Hassan,Hassan,None
C1159,Devraj Bollineni,53,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1160,Bharath Nayak,47,Karnataka,Dharwad,Dharwad,None
C1161,Chirag Rao,34,Karnataka,Vijayapura,Vijayapura,Gang_3
C1162,Arun Devadiga,29,Telangana,Kalaburagi,Kalaburagi,Gang_24
C1163,Chandan Nayak,46,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1164,Pavan Karkera,36,Karnataka,Shivamogga,Shivamogga,Gang_48
C1165,Aravind Bairy,35,Karnataka,Mysuru,Mysuru,None
C1166,Mohan Hegde,34,Karnataka,Tumakuru,Tumakuru,None
C1167,Umesh Pinto,28,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1168,Tejas Pujari,20,Karnataka,Koppal,Koppal,None
C1169,Rohit Suvarna,33,Karnataka,Koppal,Koppal,None
C1170,Chirag Kamath,31,Karnataka,Tumakuru,Tumakuru,None
C1171,Rajesh Bairy,28,Tamil Nadu,Koppal,Koppal,None
C1172,Pavan Adiga,31,Karnataka,Bidar,Bidar,None
C1173,Gautham Mendonca,24,Karnataka,Kodagu,Kodagu,Gang_12
C1174,Umesh Reddy,43,Karnataka,Dharwad,Dharwad,None
C1175,Sunil Mendonca,43,Karnataka,Koppal,Koppal,None
C1176,Akash Pandit,24,Karnataka,Koppal,Koppal,None
C1177,Devraj Acharya,37,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1178,Hemant Joshi,30,Karnataka,Belagavi,Belagavi,None
C1179,Gautham Sharma,52,Karnataka,Shivamogga,Shivamogga,None
C1180,Ravi Bollineni,45,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1181,Nandakumar Moily,25,Karnataka,Shivamogga,Shivamogga,None
C1182,Sandeep D'Souza,39,Karnataka,Kalaburagi,Kalaburagi,None
C1183,Ranjith Kulkarni,31,Karnataka,Bidar,Bidar,None
C1184,Ganesh Bollineni,49,Karnataka,Hassan,Hassan,None
C1185,Pranav Acharya,32,Karnataka,Dharwad,Dharwad,None
C1186,Vikas Ramesh,32,Karnataka,Ballari,Ballari,None
C1187,Raghav Kulkarni,29,Karnataka,Tumakuru,Tumakuru,Gang_50
C1188,Srinivas Lobo,39,Karnataka,Koppal,Koppal,None
C1189,Varun Shekar,29,Karnataka,Belagavi,Belagavi,Gang_37
C1190,Tejas Rao,55,Karnataka,Tumakuru,Tumakuru,None
C1191,Suresh Kulkarni,46,Karnataka,Kodagu,Kodagu,None
C1192,Chethan Devadiga,30,Karnataka,Hassan,Hassan,None
C1193,Ravi Poojary,38,Karnataka,Hassan,Hassan,Gang_10
C1194,Sunil Nayak,35,Karnataka,Raichur,Raichur,None
C1195,Mukesh Karkera,52,Karnataka,Belagavi,Belagavi,None
C1196,Shivakumar Reddy,53,Karnataka,Raichur,Raichur,None
C1197,Vinod Kunder,29,Karnataka,Kalaburagi,Kalaburagi,None
C1198,Shashank Shet,51,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_37
C1199,Naveen Shanbhag,43,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1200,Ashok Pujari,40,Karnataka,Raichur,Raichur,None
C1201,Sunil Reddy,33,Telangana,Bengaluru Urban,Bengaluru Urban,Gang_47
C1202,Varun Bhat,45,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1203,Shivakumar Salian,52,Karnataka,Tumakuru,Tumakuru,Gang_48
C1204,Bhaskar Kamath,35,Karnataka,Koppal,Koppal,None
C1205,Santosh Bairy,54,Karnataka,Mysuru,Mysuru,Gang_37
C1206,Dinesh Pai,55,Karnataka,Vijayapura,Vijayapura,Gang_10
C1207,Nandakumar Desai,23,Karnataka,Bidar,Bidar,None
C1208,Pavan Gowda,25,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1209,Aravind Fernandes,58,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1210,Aditya Moily,60,Karnataka,Tumakuru,Tumakuru,None
C1211,Prakash Fernandes,51,Karnataka,Shivamogga,Shivamogga,Gang_6
C1212,Lokesh Shettigar,44,Karnataka,Raichur,Raichur,None
C1213,Aravind Shanbhag,24,Karnataka,Hassan,Hassan,None
C1214,Harsha Pandit,24,Karnataka,Mysuru,Mysuru,None
C1215,Arun Adiga,56,Andhra Pradesh,Raichur,Raichur,None
C1216,Vinod Shanbhag,60,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_25
C1217,Chethan Pandit,57,Karnataka,Mysuru,Mysuru,None
C1218,Manjunath Noronha,52,Karnataka,Belagavi,Belagavi,None
C1219,Harsha Naik,37,Karnataka,Hassan,Hassan,None
C1220,Girish Mendonca,40,Maharashtra,Mysuru,Mysuru,None
C1221,Pavan Suvarna,48,Karnataka,Kalaburagi,Kalaburagi,None
C1222,Jagannath Adiga,39,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_9
C1223,Jagadish Kamath,37,Karnataka,Ballari,Ballari,Gang_4
C1224,Santosh Alva,46,Karnataka,Raichur,Raichur,None
C1225,Shankar Karkera,57,Karnataka,Ballari,Ballari,None
C1226,Lokesh Shetty,52,Karnataka,Belagavi,Belagavi,None
C1227,Shivakumar Naik,40,Karnataka,Tumakuru,Tumakuru,Gang_12
C1228,Shankar Suvarna,24,Maharashtra,Bidar,Bidar,Gang_7
C1229,Kiran Poojary,37,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1230,Sharath Shet,21,Karnataka,Vijayapura,Vijayapura,None
C1231,Arun Shet,31,Karnataka,Dharwad,Dharwad,None
C1232,Harsha Lobo,42,Karnataka,Kodagu,Kodagu,Gang_34
C1233,Anoop Bairy,34,Karnataka,Tumakuru,Tumakuru,None
C1234,Vikas Reddy,56,Karnataka,Belagavi,Belagavi,None
C1235,Chandan Pinto,34,Karnataka,Bidar,Bidar,None
C1236,Dinesh Reddy,40,Karnataka,Ballari,Ballari,None
C1237,Nithin Bollineni,52,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1238,Ganesh Rai,21,Karnataka,Hassan,Hassan,Gang_25
C1239,Manoj Udupa,46,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1240,Sunil Shekar,58,Telangana,Bengaluru Urban,Bengaluru Urban,None
C1241,Arun Murthy,30,Karnataka,Belagavi,Belagavi,None
C1242,Sandeep Shettigar,26,Telangana,Vijayapura,Vijayapura,None
C1243,Ajay Shetty,39,Karnataka,Shivamogga,Shivamogga,Gang_2
C1244,Kishore Shettigar,20,Karnataka,Raichur,Raichur,None
C1245,Jagadish Nayak,28,Telangana,Kalaburagi,Kalaburagi,None
C1246,Ramesh Gowda,51,Maharashtra,Kalaburagi,Kalaburagi,None
C1247,Nagaraj Bangera,57,Karnataka,Hassan,Hassan,None
C1248,Ganesh Udupa,32,Karnataka,Mysuru,Mysuru,Gang_35
C1249,Nikhil Acharya,36,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_48
C1250,Deepak Shekar,34,Karnataka,Kodagu,Kodagu,Gang_14
C1251,Anil Bangera,48,Telangana,Kodagu,Kodagu,Gang_38
C1252,Akash D'Souza,26,Karnataka,Vijayapura,Vijayapura,None
C1253,Shashank Lobo,27,Karnataka,Koppal,Koppal,Gang_49
C1254,Sandeep Pandit,22,Karnataka,Bidar,Bidar,None
C1255,Jagannath Acharya,47,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1256,Ashok Hegde,52,Karnataka,Hassan,Hassan,None
C1257,Bhaskar D'Souza,29,Karnataka,Tumakuru,Tumakuru,None
C1258,Kishore Karkera,58,Karnataka,Dharwad,Dharwad,None
C1259,Anoop Alva,39,Karnataka,Koppal,Koppal,None
C1260,Deepak Pujari,28,Karnataka,Mysuru,Mysuru,Gang_31
C1261,Vijay Alva,35,Karnataka,Vijayapura,Vijayapura,Gang_35
C1262,Mithun Ramesh,51,Karnataka,Koppal,Koppal,Gang_8
C1263,Pavan Murthy,60,Karnataka,Raichur,Raichur,None
C1264,Nithin Shanbhag,60,Karnataka,Koppal,Koppal,None
C1265,Darshan Devadiga,21,Maharashtra,Shivamogga,Shivamogga,None
C1266,Umesh Shetty,28,Karnataka,Kalaburagi,Kalaburagi,None
C1267,Yash Bangera,22,Karnataka,Vijayapura,Vijayapura,Gang_50
C1268,Varun Kumar,55,Karnataka,Raichur,Raichur,Gang_26
C1269,Varun Pinto,41,Karnataka,Dharwad,Dharwad,Gang_8
C1270,Harish Kudva,58,Telangana,Tumakuru,Tumakuru,Gang_38
C1271,Vikas Mallya,60,Karnataka,Kalaburagi,Kalaburagi,None
C1272,Manjunath Shet,38,Karnataka,Bidar,Bidar,Gang_26
C1273,Vinod Desai,39,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_10
C1274,Naveen Bollineni,21,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1275,Pranav Reddy,52,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_31
C1276,Arun Naik,54,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1277,Shankar Rai,51,Karnataka,Shivamogga,Shivamogga,Gang_3
C1278,Pranav Moily,42,Karnataka,Kodagu,Kodagu,None
C1279,Suresh Joshi,25,Karnataka,Vijayapura,Vijayapura,None
C1280,Tarun Naik,34,Karnataka,Tumakuru,Tumakuru,None
C1281,Vikas Joshi,41,Telangana,Ballari,Ballari,None
C1282,Chethan Bangera,60,Telangana,Bengaluru Urban,Bengaluru Urban,None
C1283,Sachin Acharya,25,Karnataka,Tumakuru,Tumakuru,None
C1284,Pavan Acharya,50,Karnataka,Mysuru,Mysuru,None
C1285,Arun Lobo,41,Karnataka,Kodagu,Kodagu,None
C1286,Nithin Shet,30,Karnataka,Ballari,Ballari,None
C1287,Ramesh Reddy,42,Karnataka,Kodagu,Kodagu,None
C1288,Chirag Patil,30,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1289,Ravi Mallya,45,Karnataka,Hassan,Hassan,None
C1290,Abhishek Bairy,59,Karnataka,Kalaburagi,Kalaburagi,None
C1291,Mahesh Murthy,47,Karnataka,Mysuru,Mysuru,None
C1292,Mukesh Kotian,51,Karnataka,Dharwad,Dharwad,None
C1293,Harsha Shetty,43,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_7
C1294,Naveen Pinto,32,Karnataka,Dharwad,Dharwad,None
C1295,Sharath Bairy,57,Tamil Nadu,Vijayapura,Vijayapura,Gang_30
C1296,Karthik Fernandes,41,Karnataka,Bidar,Bidar,None
C1297,Anil Patil,52,Tamil Nadu,Ballari,Ballari,None
C1298,Pradeep Shetty,50,Karnataka,Kodagu,Kodagu,None
C1299,Akash Suvarna,27,Karnataka,Kodagu,Kodagu,Gang_49
C1300,Prakash Rao,35,Karnataka,Bidar,Bidar,None
C1301,Mahesh Pujari,29,Karnataka,Belagavi,Belagavi,None
C1302,Lokesh Kotian,20,Karnataka,Ballari,Ballari,None
C1303,Prakash Sharma,21,Karnataka,Kodagu,Kodagu,None
C1304,Krishna Reddy,36,Karnataka,Kodagu,Kodagu,None
C1305,Srinivas Mallya,48,Karnataka,Dharwad,Dharwad,None
C1306,Shivakumar Pai,44,Karnataka,Ballari,Ballari,Gang_40
C1307,Ramesh Kulkarni,26,Karnataka,Kalaburagi,Kalaburagi,Gang_1
C1308,Aditya Hegde,53,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1309,Akash Mallya,37,Karnataka,Raichur,Raichur,Gang_11
C1310,Venkatesh Bollineni,40,Karnataka,Koppal,Koppal,None
C1311,Ranjith Devadiga,52,Karnataka,Hassan,Hassan,None
C1312,Chirag Adiga,26,Karnataka,Hassan,Hassan,Gang_32
C1313,Anoop Shanbhag,41,Karnataka,Ballari,Ballari,None
C1314,Rohit Kudva,45,Andhra Pradesh,Kalaburagi,Kalaburagi,None
C1315,Mukesh Ramesh,46,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1316,Kiran Verma,59,Kerala,Bengaluru Rural,Bengaluru Rural,None
C1317,Lokesh Pujari,49,Karnataka,Bidar,Bidar,None
C1318,Mahesh Karkera,26,Karnataka,Dharwad,Dharwad,None
C1319,Deepak Rao,41,Karnataka,Mysuru,Mysuru,None
C1320,Gopal Reddy,29,Karnataka,Kodagu,Kodagu,Gang_39
C1321,Chandan Desai,30,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_31
C1322,Santosh Mallya,30,Karnataka,Mysuru,Mysuru,Gang_24
C1323,Ashok Rao,44,Karnataka,Ballari,Ballari,None
C1324,Chethan Acharya,51,Karnataka,Koppal,Koppal,None
C1325,Vinod Rai,48,Karnataka,Koppal,Koppal,None
C1326,Santosh Pinto,32,Karnataka,Koppal,Koppal,Gang_14
C1327,Santosh Bangera,40,Karnataka,Mysuru,Mysuru,None
C1328,Shivakumar Verma,41,Karnataka,Belagavi,Belagavi,None
C1329,Nikhil Alva,51,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1330,Shankar Pandit,30,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1331,Anand Naik,34,Karnataka,Koppal,Koppal,None
C1332,Amith Mallya,25,Karnataka,Koppal,Koppal,None
C1333,Vikas Kamath,51,Karnataka,Ballari,Ballari,None
C1334,Girish Adiga,31,Karnataka,Kalaburagi,Kalaburagi,None
C1335,Nithin Mallya,32,Karnataka,Kalaburagi,Kalaburagi,None
C1336,Umesh Naik,33,Tamil Nadu,Bengaluru Urban,Bengaluru Urban,Gang_31
C1337,Suresh Pujari,56,Telangana,Shivamogga,Shivamogga,None
C1338,Gopal Bangera,39,Karnataka,Bidar,Bidar,None
C1339,Vinod Shet,21,Karnataka,Bidar,Bidar,None
C1340,Suresh Verma,45,Karnataka,Shivamogga,Shivamogga,Gang_17
C1341,Aditya Bairy,33,Maharashtra,Tumakuru,Tumakuru,None
C1342,Ganesh Adiga,47,Karnataka,Belagavi,Belagavi,None
C1343,Naveen Alva,39,Karnataka,Dharwad,Dharwad,None
C1344,Deepak Reddy,42,Karnataka,Shivamogga,Shivamogga,None
C1345,Tarun Mendonca,50,Karnataka,Mysuru,Mysuru,None
C1346,Yash Fernandes,48,Telangana,Bidar,Bidar,None
C1347,Nikhil Fernandes,28,Tamil Nadu,Kalaburagi,Kalaburagi,None
C1348,Aravind Mallya,55,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1349,Nagaraj Verma,21,Tamil Nadu,Bidar,Bidar,Gang_48
C1350,Nandakumar Alva,50,Karnataka,Hassan,Hassan,Gang_15
C1351,Karthik Shet,56,Karnataka,Bidar,Bidar,None
C1352,Chirag Bairy,56,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1353,Nikhil Bhat,44,Karnataka,Mysuru,Mysuru,Gang_21
C1354,Pradeep Devadiga,39,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1355,Manoj Joshi,46,Karnataka,Belagavi,Belagavi,Gang_25
C1356,Bhaskar Noronha,52,Karnataka,Hassan,Hassan,None
C1357,Akash Desai,21,Karnataka,Kodagu,Kodagu,None
C1358,Akhil Adiga,29,Karnataka,Hassan,Hassan,None
C1359,Mahesh Devadiga,41,Telangana,Ballari,Ballari,None
C1360,Vinod Adiga,30,Karnataka,Dharwad,Dharwad,None
C1361,Ajay Suvarna,37,Karnataka,Hassan,Hassan,None
C1362,Bhaskar Mallya,37,Karnataka,Kalaburagi,Kalaburagi,None
C1363,Bhaskar Kulkarni,41,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_1
C1364,Vikas Kulkarni,31,Karnataka,Raichur,Raichur,None
C1365,Manjunath Salian,60,Karnataka,Shivamogga,Shivamogga,Gang_9
C1366,Shivakumar Rao,43,Karnataka,Ballari,Ballari,None
C1367,Prakash Reddy,48,Karnataka,Dharwad,Dharwad,None
C1368,Srinivas Joshi,51,Karnataka,Mysuru,Mysuru,Gang_32
C1369,Rakesh Bairy,46,Karnataka,Dharwad,Dharwad,Gang_19
C1370,Chirag Ramesh,40,Karnataka,Tumakuru,Tumakuru,None
C1371,Ramesh Mallya,60,Maharashtra,Tumakuru,Tumakuru,None
C1372,Jagadish Hegde,30,Tamil Nadu,Kodagu,Kodagu,Gang_2
C1373,Akhil Reddy,31,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_43
C1374,Nikhil Shettigar,55,Karnataka,Shivamogga,Shivamogga,Gang_32
C1375,Vikas Pai,32,Karnataka,Shivamogga,Shivamogga,None
C1376,Nikhil Patil,22,Karnataka,Tumakuru,Tumakuru,Gang_41
C1377,Abhishek Kotian,25,Karnataka,Vijayapura,Vijayapura,None
C1378,Anoop Hegde,40,Karnataka,Shivamogga,Shivamogga,None
C1379,Abhishek Bollineni,47,Tamil Nadu,Koppal,Koppal,None
C1380,Madan Adiga,31,Andhra Pradesh,Raichur,Raichur,None
C1381,Ashok Ramesh,44,Tamil Nadu,Koppal,Koppal,Gang_44
C1382,Krishna Murthy,54,Karnataka,Vijayapura,Vijayapura,None
C1383,Aravind Ramesh,53,Karnataka,Kodagu,Kodagu,None
C1384,Rohit Devadiga,58,Karnataka,Raichur,Raichur,None
C1385,Anoop Bangera,47,Karnataka,Tumakuru,Tumakuru,None
C1386,Aravind Patil,50,Karnataka,Ballari,Ballari,None
C1387,Aditya Shanbhag,35,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1388,Prakash Shekar,49,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_47
C1389,Karthik Pandit,35,Karnataka,Belagavi,Belagavi,None
C1390,Pranav Shetty,56,Karnataka,Raichur,Raichur,None
C1391,Kiran Patil,40,Tamil Nadu,Kalaburagi,Kalaburagi,None
C1392,Prakash Udupa,27,Maharashtra,Hassan,Hassan,None
C1393,Anand Moily,59,Karnataka,Bidar,Bidar,Gang_19
C1394,Santosh Lobo,24,Karnataka,Shivamogga,Shivamogga,None
C1395,Jagadish Poojary,28,Karnataka,Kodagu,Kodagu,None
C1396,Vinod Reddy,45,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1397,Ramesh Kotian,50,Karnataka,Tumakuru,Tumakuru,None
C1398,Lohith Desai,51,Kerala,Koppal,Koppal,None
C1399,Naveen Kunder,29,Telangana,Koppal,Koppal,None
C1400,Hemant Murthy,43,Karnataka,Koppal,Koppal,Gang_39
C1401,Vikas Salian,36,Karnataka,Raichur,Raichur,None
C1402,Yash Mallya,31,Karnataka,Kalaburagi,Kalaburagi,None
C1403,Nandakumar Kunder,47,Karnataka,Koppal,Koppal,None
C1404,Darshan Shet,27,Kerala,Bidar,Bidar,None
C1405,Pradeep Shet,28,Karnataka,Dharwad,Dharwad,Gang_46
C1406,Dinesh Kotian,49,Karnataka,Hassan,Hassan,None
C1407,Aditya Desai,35,Karnataka,Tumakuru,Tumakuru,Gang_29
C1408,Vikas Pujari,42,Karnataka,Hassan,Hassan,None
C1409,Kishore Adiga,56,Karnataka,Kodagu,Kodagu,None
C1410,Sunil Desai,56,Karnataka,Kalaburagi,Kalaburagi,Gang_30
C1411,Sunil Kumar,32,Karnataka,Raichur,Raichur,Gang_12
C1412,Mohan D'Souza,40,Karnataka,Vijayapura,Vijayapura,None
C1413,Aditya Kunder,28,Karnataka,Mysuru,Mysuru,None
C1414,Tarun Kunder,42,Karnataka,Bidar,Bidar,None
C1415,Anil Bollineni,53,Karnataka,Koppal,Koppal,None
C1416,Abhishek Gowda,25,Tamil Nadu,Koppal,Koppal,None
C1417,Shankar Kumar,28,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1418,Raghav Joshi,56,Karnataka,Tumakuru,Tumakuru,None
C1419,Rajesh Kotian,50,Karnataka,Ballari,Ballari,Gang_22
C1420,Mukesh Pandit,54,Kerala,Kodagu,Kodagu,Gang_46
C1421,Varun Adiga,54,Karnataka,Tumakuru,Tumakuru,Gang_17
C1422,Vikas Pinto,53,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1423,Ramesh Acharya,44,Karnataka,Belagavi,Belagavi,None
C1424,Naveen Acharya,26,Karnataka,Hassan,Hassan,None
C1425,Mahesh Pinto,30,Karnataka,Bidar,Bidar,None
C1426,Sandeep Suvarna,20,Tamil Nadu,Kalaburagi,Kalaburagi,None
C1427,Ranjith Joshi,57,Karnataka,Kalaburagi,Kalaburagi,None
C1428,Devraj Shettigar,38,Karnataka,Hassan,Hassan,Gang_14
C1429,Shivakumar Shet,51,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1430,Srinivas Shetty,55,Karnataka,Mysuru,Mysuru,Gang_7
C1431,Tejas Mallya,54,Karnataka,Bidar,Bidar,None
C1432,Dinesh Moily,20,Karnataka,Ballari,Ballari,None
C1433,Akhil Poojary,56,Karnataka,Bidar,Bidar,None
C1434,Yogesh Shekar,60,Karnataka,Ballari,Ballari,None
C1435,Kiran Gowda,55,Karnataka,Bidar,Bidar,None
C1436,Pradeep Mallya,24,Karnataka,Hassan,Hassan,Gang_41
C1437,Yash Shetty,46,Karnataka,Belagavi,Belagavi,None
C1438,Shankar Desai,26,Karnataka,Tumakuru,Tumakuru,Gang_33
C1439,Karthik Suvarna,48,Karnataka,Hassan,Hassan,None
C1440,Nandakumar Pai,35,Karnataka,Belagavi,Belagavi,None
C1441,Varun Shet,48,Karnataka,Kodagu,Kodagu,None
C1442,Darshan Pai,27,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_1
C1443,Yash Lobo,23,Karnataka,Raichur,Raichur,None
C1444,Rajesh Rai,51,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_20
C1445,Lohith Murthy,21,Karnataka,Kodagu,Kodagu,None
C1446,Rajesh Pujari,51,Maharashtra,Shivamogga,Shivamogga,None
C1447,Girish Noronha,50,Kerala,Hassan,Hassan,None
C1448,Vinod Rao,48,Karnataka,Tumakuru,Tumakuru,None
C1449,Ashok Murthy,43,Karnataka,Bidar,Bidar,None
C1450,Ajay Kamath,33,Karnataka,Kodagu,Kodagu,None
C1451,Aravind Pujari,46,Karnataka,Mysuru,Mysuru,Gang_23
C1452,Krishna Devadiga,54,Karnataka,Ballari,Ballari,None
C1453,Mithun Kunder,58,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1454,Sandeep Patil,56,Tamil Nadu,Mysuru,Mysuru,Gang_33
C1455,Aravind Kamath,51,Karnataka,Vijayapura,Vijayapura,Gang_14
C1456,Raghav Suvarna,30,Karnataka,Ballari,Ballari,None
C1457,Sharath Kunder,33,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1458,Umesh Bollineni,23,Karnataka,Mysuru,Mysuru,Gang_12
C1459,Chirag Kunder,40,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_7
C1460,Bharath Shettigar,51,Karnataka,Mysuru,Mysuru,Gang_14
C1461,Yogesh Noronha,31,Karnataka,Ballari,Ballari,None
C1462,Girish Reddy,23,Karnataka,Bidar,Bidar,None
C1463,Vinod Hegde,56,Karnataka,Hassan,Hassan,None
C1464,Ajay Joshi,22,Karnataka,Kalaburagi,Kalaburagi,Gang_36
C1465,Kishore Kotian,32,Karnataka,Dharwad,Dharwad,Gang_50
C1466,Shivakumar Kumar,58,Karnataka,Bidar,Bidar,None
C1467,Sharath D'Souza,57,Karnataka,Ballari,Ballari,None
C1468,Ravi Pinto,31,Karnataka,Mysuru,Mysuru,Gang_32
C1469,Tarun Bhat,24,Karnataka,Kodagu,Kodagu,None
C1470,Shashank Karkera,24,Karnataka,Mysuru,Mysuru,None
C1471,Ravi Sharma,21,Karnataka,Ballari,Ballari,None
C1472,Chandan Kulkarni,24,Karnataka,Kalaburagi,Kalaburagi,None
C1473,Krishna Joshi,42,Karnataka,Raichur,Raichur,None
C1474,Yogesh Kulkarni,41,Karnataka,Vijayapura,Vijayapura,None
C1475,Yogesh Poojary,23,Karnataka,Vijayapura,Vijayapura,None
C1476,Prakash Pandit,52,Karnataka,Ballari,Ballari,None
C1477,Hemant Gowda,24,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1478,Lokesh D'Souza,55,Karnataka,Belagavi,Belagavi,None
C1479,Darshan Desai,52,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_43
C1480,Darshan Suvarna,44,Karnataka,Hassan,Hassan,None
C1481,Varun Patil,41,Tamil Nadu,Hassan,Hassan,None
C1482,Raghav Rao,44,Karnataka,Dharwad,Dharwad,None
