crime_id,criminal_id,criminal_name,gang_id,district,city,police_station,crime_type,latitude,longitude,date,severity,status
CR025321,C2037,Arun Pandit,,Tumakuru,Tumakuru City,New Extension PS,Burglary,13.538696,76.965515,2024-10-17,low,open
CR025322,C2037,Arun Pandit,,Kalaburagi,Sedam,Sedam Rural PS,Land Dispute,17.423087,76.832569,2024-03-26,high,investigating
CR025323,C2037,Arun Pandit,,Belagavi,Gokak,Gokak Town PS,Chain Snatching,15.998809,74.373965,2024-04-22,medium,open
CR025324,C2037,Arun Pandit,,Vijayapura,Vijayapura City,Vijayapura City Traffic PS,Vehicle Theft,16.961562,75.994644,2024-06-03,low,investigating
CR025325,C2037,Arun Pandit,,Dakshina Kannada,Puttur,Puttur Traffic PS,Land Dispute,12.882799,75.172892,2024-07-15,low,open
CR025326,C2037,Arun Pandit,,Chikkamagaluru,Tarikere,Tarikere PS,Murder,13.532717,75.936017,2023-11-03,low,open
CR025327,C2037,Arun Pandit,,Kodagu,Madikeri,Madikeri Traffic PS,Kidnapping,12.531812,76.047223,2023-01-02,low,open
CR025328,C2037,Arun Pandit,,Belagavi,Gokak,Gokak Town PS,Murder,15.709001,74.625112,2023-10-10,high,closed
CR025329,C2037,Arun Pandit,,Mangaluru,Ullal,Ullal PS,Robbery,12.955705,74.882288,2024-04-14,low,open
CR025330,C2037,Arun Pandit,,Gadag,Mundargi,Mundargi PS,Kidnapping,15.3831,75.861471,2024-06-11,low,closed
CR025331,C2037,Arun Pandit,,Udupi,Karkala,Hebri PS,Land Dispute,13.448769,74.490698,2023-02-06,medium,open
CR025332,C2037,Arun Pandit,,Raichur,Manvi,Manvi PS,Cybercrime,16.245131,77.224064,2024-06-20,medium,closed
CR025333,C2038,Harsha Patil,Gang_14,Uttara Kannada,Sirsi,Sirsi Rural PS,Domestic Violence,14.710073,74.444284,2023-07-31,medium,open
CR025334,C2038,Harsha Patil,Gang_14,Bengaluru Rural,Devanahalli,Airport PS,Mobile Theft,13.401186,77.464003,2023-04-30,high,open
CR025335,C2038,Harsha Patil,Gang_14,Kalaburagi,Kalaburagi City,University PS,Kidnapping,17.31509,76.808407,2024-05-09,high,investigating
CR025336,C2038,Harsha Patil,Gang_14,Ballari,Ballari City,Cowl Bazaar PS,Vehicle Theft,15.049857,76.861319,2023-04-20,medium,investigating
CR025337,C2038,Harsha Patil,Gang_14,Ballari,Sandur,Sandur Rural PS,Mobile Theft,15.11553,76.630918,2023-06-03,medium,closed
CR025338,C2038,Harsha Patil,Gang_14,Uttara Kannada,Karwar,Karwar Traffic PS,Land Dispute,14.559765,74.971077,2023-02-09,low,investigating
CR025339,C2038,Harsha Patil,Gang_14,Hubballi-Dharwad,Dharwad,Dharwad Town PS,Domestic Violence,15.099672,74.885713,2023-03-22,medium,investigating
CR025340,C2038,Harsha Patil,Gang_14,Chamarajanagar,Kollegal,Kollegal Rural PS,Drug Offense,11.740864,76.785449,2023-11-23,high,closed
CR025341,C2038,Harsha Patil,Gang_14,Hubballi-Dharwad,Hubballi,Keshwapur PS,Vehicle Theft,15.101345,75.024374,2023-06-18,low,open
CR025342,C2038,Harsha Patil,Gang_14,Haveri,Ranebennur,Ranebennur PS,Burglary,14.932539,75.524543,2023-09-28,low,closed
CR025343,C2038,Harsha Patil,Gang_14,Tumakuru,Tiptur,Tiptur PS,Land Dispute,13.597077,76.898942,2023-12-14,high,open
CR025344,C2038,Harsha Patil,Gang_14,Chitradurga,Hosadurga,Hosadurga Rural PS,Fraud,13.944489,76.421865,2024-04-03,medium,investigating
CR025345,C2038,Harsha Patil,Gang_14,Koppal,Kushtagi,Kushtagi PS,Chain Snatching,15.124419,75.974949,2024-12-02,low,open
CR025346,C2038,Harsha Patil,Gang_14,Kolar,Malur,Malur Town PS,Vehicle Theft,13.134887,78.379208,2023-03-07,high,open
CR025347,C2038,Harsha Patil,Gang_14,Uttara Kannada,Karwar,Bazar PS,Chain Snatching,14.694916,74.735125,2024-05-19,low,open
CR025348,C2038,Harsha Patil,Gang_14,Haveri,Haveri,Haveri Town PS,Kidnapping,15.086259,75.252008,2024-09-15,high,closed
CR025349,C2038,Harsha Patil,Gang_14,Gadag,Ron,Ron Town PS,Mobile Theft,15.458988,75.834646,2023-08-19,medium,investigating
CR025350,C2038,Harsha Patil,Gang_14,Belagavi,Belagavi City,Tilakwadi PS,Mobile Theft,15.749385,74.530843,2023-07-12,medium,open
CR025351,C2038,Harsha Patil,Gang_14,Hubballi-Dharwad,Dharwad,Dharwad Town PS,Vehicle Theft,15.286279,75.277326,2024-10-12,high,investigating
CR025352,C2038,Harsha Patil,Gang_14,Ballari,Hospet,Hospet Rural PS,Assault,15.398924,77.1175,2024-12-12,low,closed
CR025353,C2039,Nandakumar Kulkarni,,Dakshina Kannada,Bantwal,Bantwal Rural PS,Robbery,12.625408,75.453092,2024-08-22,low,open
CR025354,C2039,Nandakumar Kulkarni,,Kodagu,Madikeri,Madikeri PS,Assault,12.459301,75.512105,2024-01-01,low,investigating
CR025355,C2039,Nandakumar Kulkarni,,Hubballi-Dharwad,Navanagar,Navanagar Town PS,Robbery,15.218033,75.13977,2024-06-05,low,investigating
CR025356,C2039,Nandakumar Kulkarni,,Chitradurga,Chitradurga,Chitradurga Traffic PS,Cybercrime,14.365004,76.436031,2024-03-28,medium,open
CR025357,C2039,Nandakumar Kulkarni,,Chikkamagaluru,Tarikere,Tarikere PS,Drug Offense,13.562576,75.488459,2023-11-11,high,closed
CR025358,C2040,Rakesh Sharma,Gang_3,Shivamogga,Bhadravati,Old Town PS,Vehicle Theft,13.903385,75.805237,2023-11-05,low,open
CR025359,C2040,Rakesh Sharma,Gang_3,Ramanagara,Kanakapura,Kanakapura PS,Land Dispute,12.492354,77.305563,2023-06-26,medium,closed
CR025360,C2040,Rakesh Sharma,Gang_3,Raichur,Sindhanur,Sindhanur Rural PS,Assault,16.16391,77.325045,2023-04-27,medium,investigating
CR025361,C2040,Rakesh Sharma,Gang_3,Mandya,Srirangapatna,Srirangapatna Rural PS,Theft,12.523994,76.827307,2023-10-19,medium,open
CR025362,C2040,Rakesh Sharma,Gang_3,Bengaluru Urban,Yelahanka,Attur PS,Domestic Violence,13.151005,77.89328,2023-01-02,low,investigating
CR025363,C2040,Rakesh Sharma,Gang_3,Kodagu,Madikeri,Madikeri PS,Theft,12.61435,75.717755,2023-06-12,low,closed
CR025364,C2040,Rakesh Sharma,Gang_3,Haveri,Haveri,Haveri Traffic PS,Robbery,14.754139,75.582936,2024-11-11,high,open
CR025365,C2040,Rakesh Sharma,Gang_3,Chikkaballapura,Sidlaghatta,Sidlaghatta PS,Burglary,13.32763,77.77945,2023-01-07,low,investigating
CR025366,C2040,Rakesh Sharma,Gang_3,Ramanagara,Magadi,Magadi PS,Vehicle Theft,12.837763,77.296367,2024-10-08,low,open
CR025367,C2040,Rakesh Sharma,Gang_3,Belagavi,Gokak,Gokak Traffic PS,Domestic Violence,16.047334,74.783853,2024-01-14,medium,open
CR025368,C2040,Rakesh Sharma,Gang_3,Dakshina Kannada,Bantwal,Bantwal PS,Mobile Theft,12.775745,75.489819,2024-09-14,medium,investigating
CR025369,C2040,Rakesh Sharma,Gang_3,Kalaburagi,Jewargi,Jewargi PS,Kidnapping,17.177529,77.078566,2024-10-08,low,investigating
CR025370,C2040,Rakesh Sharma,Gang_3,Udupi,Karkala,Ajekar PS,Robbery,13.625578,74.995744,2024-12-16,low,closed
CR025371,C2040,Rakesh Sharma,Gang_3,Chikkamagaluru,Tarikere,Tarikere Rural PS,Land Dispute,13.541122,75.845848,2024-10-24,medium,open
CR025372,C2040,Rakesh Sharma,Gang_3,Chikkamagaluru,Tarikere,Tarikere Rural PS,Domestic Violence,13.034685,75.920084,2024-12-16,medium,closed
CR025373,C2040,Rakesh Sharma,Gang_3,Chikkaballapura,Bagepalli,Bagepalli Town PS,Mobile Theft,13.704579,77.643045,2023-01-30,low,investigating
CR025374,C2040,Rakesh Sharma,Gang_3,Davangere,Honnali,Honnali PS,Domestic Violence,14.336597,76.012185,2024-07-26,medium,open
CR025375,C2040,Rakesh Sharma,Gang_3,Ballari,Ballari City,Cowl Bazaar PS,Theft,15.401995,76.946622,2024-04-06,low,open
CR025376,C2040,Rakesh Sharma,Gang_3,Chikkamagaluru,Tarikere,Tarikere Rural PS,Vehicle Theft,13.330534,76.066231,2024-11-11,low,investigating
CR025377,C2041,Naveen Shet,,Mangaluru,Ullal,Konaje PS,Chain Snatching,12.802234,74.837491,2024-01-20,low,open
CR025378,C2041,Naveen Shet,,Kolar,Kolar,Kolar PS,Assault,13.22333,78.303847,2024-11-22,high,investigating
CR025379,C2041,Naveen Shet,,Belagavi,Belagavi City,Belagavi PS,Kidnapping,15.827484,74.548498,2024-03-01,low,open
CR025380,C2041,Naveen Shet,,Kodagu,Somwarpet,Somwarpet Rural PS,Domestic Violence,12.426862,75.869463,2024-11-08,low,closed
CR025381,C2041,Naveen Shet,,Kalaburagi,Sedam,Sedam PS,Fraud,17.462399,76.599981,2024-12-23,low,open
CR025382,C2041,Naveen Shet,,Kalaburagi,Sedam,Sedam Rural PS,Drug Offense,17.403905,77.074649,2023-09-20,medium,open
CR025383,C2041,Naveen Shet,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru PS,Murder,13.268604,75.972828,2024-06-24,medium,closed
CR025384,C2041,Naveen Shet,,Belagavi,Chikodi,Nippani PS,Land Dispute,16.048901,74.667247,2024-08-07,low,open
CR025385,C2041,Naveen Shet,,Raichur,Sindhanur,Sindhanur Town PS,Mobile Theft,15.95652,77.386297,2024-07-29,high,investigating
CR025386,C2041,Naveen Shet,,Bidar,Bidar City,Bidar City Traffic PS,Domestic Violence,17.905777,77.714604,2023-06-09,high,open
CR025387,C2041,Naveen Shet,,Kodagu,Madikeri,Madikeri PS,Land Dispute,12.284198,75.735445,2023-04-09,high,open
CR025388,C2041,Naveen Shet,,Belagavi,Belagavi City,Belagavi PS,Assault,16.050171,74.237867,2024-11-07,low,closed
CR025389,C2041,Naveen Shet,,Mysuru,Mysuru City,Devaraja PS,Fraud,12.058833,76.449561,2024-09-17,high,open
CR025390,C2041,Naveen Shet,,Raichur,Manvi,Manvi Rural PS,Vehicle Theft,16.291498,77.46709,2024-11-03,low,investigating
CR025391,C2041,Naveen Shet,,Kolar,Malur,Malur Town PS,Drug Offense,12.975064,78.313951,2023-01-08,medium,closed
CR025392,C2041,Naveen Shet,,Uttara Kannada,Karwar,Bazar PS,Cybercrime,14.572139,74.561555,2023-08-25,low,open
CR025393,C2041,Naveen Shet,,Mangaluru,Mangaluru,Mangaluru North PS,Robbery,12.875444,74.912599,2024-09-06,medium,closed
CR025394,C2041,Naveen Shet,,Koppal,Gangavathi,Gangavathi PS,Assault,15.531788,76.425392,2023-03-26,low,investigating
CR025395,C2041,Naveen Shet,,Mangaluru,Surathkal,Panambur PS,Mobile Theft,13.206885,74.731105,2023-05-15,medium,investigating
CR025396,C2041,Naveen Shet,,Bengaluru Urban,Yelahanka,Yelahanka PS,Robbery,12.968935,77.445356,2023-07-18,medium,open
CR025397,C2042,Anil Poojary,,Dakshina Kannada,Sullia,Sullia Town PS,Kidnapping,13.076078,75.51349,2023-02-04,medium,closed
CR025398,C2042,Anil Poojary,,Mangaluru,Surathkal,Panambur PS,Fraud,12.693016,74.934254,2024-08-21,high,open
CR025399,C2042,Anil Poojary,,Tumakuru,Tiptur,Tiptur PS,Drug Offense,13.429436,76.859341,2023-10-30,medium,closed
CR025400,C2042,Anil Poojary,,Udupi,Udupi,Udupi Town PS,Chain Snatching,13.488265,74.603607,2024-09-24,high,open
CR025401,C2042,Anil Poojary,,Kodagu,Madikeri,Madikeri Traffic PS,Theft,12.42693,75.920308,2024-04-23,medium,closed
CR025402,C2042,Anil Poojary,,Chikkaballapura,Chikkaballapura,Chikkaballapura PS,Burglary,13.535131,77.795412,2023-01-10,low,investigating
CR025403,C2042,Anil Poojary,,Yadgir,Yadgir City,Yadgir PS,Drug Offense,17.061551,77.045351,2024-09-10,high,open
CR025404,C2042,Anil Poojary,,Raichur,Manvi,Manvi PS,Mobile Theft,16.138007,77.594438,2023-10-22,medium,closed
CR025405,C2042,Anil Poojary,,Ballari,Sandur,Toranagallu PS,Burglary,15.250976,76.927906,2024-10-26,medium,closed
CR025406,C2042,Anil Poojary,,Dakshina Kannada,Puttur,Puttur Town PS,Murder,12.567761,75.109542,2024-10-31,high,investigating
CR025407,C2042,Anil Poojary,,Bengaluru Urban,Yelahanka,Attur PS,Drug Offense,12.759304,77.597126,2024-11-22,low,open
CR025408,C2042,Anil Poojary,,Belagavi,Belagavi City,Market PS,Robbery,15.610741,74.469322,2023-09-23,medium,investigating
CR025409,C2042,Anil Poojary,,Ballari,Ballari City,Brucepet PS,Chain Snatching,14.982781,76.736742,2024-04-11,low,open
CR025410,C2042,Anil Poojary,,Kalaburagi,Jewargi,Jewargi Rural PS,Kidnapping,17.495784,76.645196,2023-06-09,high,open
CR025411,C2043,Pranav Bairy,,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Assault,13.15205,77.896232,2024-10-14,low,closed
CR025412,C2043,Pranav Bairy,,Mangaluru,Mangaluru,Mangaluru North PS,Assault,13.041474,75.127831,2023-03-16,low,investigating
CR025413,C2043,Pranav Bairy,,Gadag,Mundargi,Mundargi Rural PS,Theft,15.629525,75.797397,2023-02-18,low,investigating
CR025414,C2043,Pranav Bairy,,Udupi,Karkala,Hebri PS,Domestic Violence,13.238747,74.57356,2023-04-07,low,closed
CR025415,C2043,Pranav Bairy,,Ballari,Ballari City,Brucepet PS,Murder,15.229022,76.769196,2024-02-01,low,investigating
CR025416,C2043,Pranav Bairy,,Yadgir,Gurmitkal,Gurmitkal Rural PS,Murder,16.864551,77.336687,2024-08-14,low,open
CR025417,C2043,Pranav Bairy,,Kalaburagi,Sedam,Sedam Rural PS,Chain Snatching,17.165065,77.065911,2023-11-02,high,open
CR025418,C2043,Pranav Bairy,,Kolar,Bangarapet,Bangarapet Town PS,Burglary,13.384687,78.306109,2024-04-24,high,open
CR025419,C2043,Pranav Bairy,,Gadag,Mundargi,Mundargi PS,Domestic Violence,15.358863,75.543566,2024-10-06,medium,open
CR025420,C2043,Pranav Bairy,,Tumakuru,Tumakuru City,Tumakuru City Traffic PS,Chain Snatching,13.178589,77.003953,2024-10-20,low,closed
CR025421,C2043,Pranav Bairy,,Gadag,Ron,Ron PS,Robbery,15.432527,75.896249,2023-06-10,low,closed
CR025422,C2043,Pranav Bairy,,Hubballi-Dharwad,Navanagar,Navanagar Town PS,Assault,15.135581,75.241917,2023-11-01,medium,investigating
CR025423,C2043,Pranav Bairy,,Haveri,Savanur,Savanur Town PS,Cybercrime,14.941327,75.148275,2024-08-29,medium,open
CR025424,C2043,Pranav Bairy,,Kolar,Kolar,Kolar Town PS,Fraud,13.216865,77.980985,2024-09-26,high,closed
CR025425,C2043,Pranav Bairy,,Mangaluru,Ullal,Kotekar PS,Fraud,12.870943,74.970899,2024-08-22,low,closed
CR025426,C2043,Pranav Bairy,,Hubballi-Dharwad,Dharwad,Dharwad Town PS,Kidnapping,15.068575,75.135679,2024-01-01,medium,investigating
CR025427,C2044,Bhaskar Alva,,Bidar,Bhalki,Bhalki PS,Assault,17.969674,77.476788,2023-12-11,medium,investigating
CR025428,C2044,Bhaskar Alva,,Mangaluru,Surathkal,Surathkal PS,Murder,12.777606,74.821835,2024-11-30,low,closed
CR025429,C2044,Bhaskar Alva,,Chitradurga,Chitradurga,Chitradurga Traffic PS,Mobile Theft,14.206809,76.486169,2024-05-31,low,closed
CR025430,C2044,Bhaskar Alva,,Davangere,Honnali,Nyamathi PS,Robbery,14.235616,75.633132,2023-09-17,low,open
CR025431,C2044,Bhaskar Alva,,Dakshina Kannada,Bantwal,Bantwal Rural PS,Vehicle Theft,12.911815,75.138892,2024-11-27,low,open
CR025432,C2044,Bhaskar Alva,,Bengaluru Urban,Yelahanka,Attur PS,Drug Offense,13.224415,77.381156,2024-03-16,low,investigating
CR025433,C2044,Bhaskar Alva,,Kalaburagi,Kalaburagi City,University PS,Murder,17.404025,76.640291,2023-12-11,medium,open
CR025434,C2044,Bhaskar Alva,,Haveri,Ranebennur,Ranebennur Rural PS,Land Dispute,14.734433,75.129901,2023-08-19,medium,open
CR025435,C2044,Bhaskar Alva,,Yadgir,Yadgir City,Yadgir City Town PS,Mobile Theft,16.477933,76.988258,2024-11-04,low,investigating
CR025436,C2044,Bhaskar Alva,,Chitradurga,Hosadurga,Hosadurga Rural PS,Theft,14.431669,76.45988,2024-06-16,medium,open
CR025437,C2044,Bhaskar Alva,,Gadag,Ron,Ron PS,Burglary,15.646246,75.628052,2024-03-27,medium,open
CR025438,C2044,Bhaskar Alva,,Yadgir,Gurmitkal,Gurmitkal Town PS,Cybercrime,16.881458,77.3712,2023-11-12,medium,investigating
CR025439,C2044,Bhaskar Alva,,Belagavi,Belagavi City,Market PS,Murder,15.979635,74.72586,2024-04-14,low,closed
CR025440,C2044,Bhaskar Alva,,Davangere,Honnali,Nyamathi PS,Assault,14.604751,76.15768,2023-06-21,medium,investigating
CR025441,C2044,Bhaskar Alva,,Hassan,Hassan City,Hassan City Traffic PS,Mobile Theft,12.72516,76.131447,2024-05-19,medium,open
CR025442,C2044,Bhaskar Alva,,Chamarajanagar,Gundlupet,Gundlupet PS,Theft,11.963961,77.026109,2024-01-24,medium,closed
CR025443,C2045,Yash Acharya,,Ballari,Ballari City,Brucepet PS,Domestic Violence,14.934984,76.971638,2024-09-30,low,open
CR025444,C2045,Yash Acharya,,Mysuru,Nanjangud,Nanjangud Town PS,Kidnapping,12.292824,76.899215,2024-09-17,medium,closed
CR025445,C2045,Yash Acharya,,Bengaluru Rural,Devanahalli,Airport PS,Vehicle Theft,13.469116,77.31014,2024-05-01,medium,closed
CR025446,C2045,Yash Acharya,,Gadag,Gadag,Betageri PS,Domestic Violence,15.628165,75.412567,2023-10-27,high,open
CR025447,C2045,Yash Acharya,,Dakshina Kannada,Bantwal,Bantwal Rural PS,Domestic Violence,12.806453,75.296285,2024-07-23,medium,open
CR025448,C2045,Yash Acharya,,Chikkaballapura,Chikkaballapura,Chikkaballapura Traffic PS,Murder,13.630547,77.952866,2023-08-02,medium,closed
CR025449,C2045,Yash Acharya,,Kolar,Kolar,Kolar Traffic PS,Domestic Violence,13.267682,77.864455,2023-02-06,low,investigating
CR025450,C2045,Yash Acharya,,Ramanagara,Ramanagara,Ramanagara Traffic PS,Chain Snatching,12.558771,77.24537,2024-07-25,low,closed
CR025451,C2045,Yash Acharya,,Udupi,Kundapura,Gangolli PS,Vehicle Theft,13.085359,74.663935,2023-09-25,medium,closed
CR025452,C2046,Umesh Adiga,,Tumakuru,Tiptur,Tiptur Rural PS,Robbery,13.316819,76.986767,2024-02-23,low,investigating
CR025453,C2046,Umesh Adiga,,Koppal,Kushtagi,Kushtagi Town PS,Robbery,15.21726,76.214348,2024-04-01,low,closed
CR025454,C2046,Umesh Adiga,,Chikkamagaluru,Kadur,Kadur Town PS,Assault,13.08046,75.653821,2024-08-24,high,open
CR025455,C2046,Umesh Adiga,,Chitradurga,Hiriyur,Hiriyur Rural PS,Murder,14.136362,76.361799,2024-07-22,low,investigating
CR025456,C2046,Umesh Adiga,,Tumakuru,Madhugiri,Madhugiri PS,Assault,13.468656,77.102488,2023-05-14,low,closed
CR025457,C2046,Umesh Adiga,,Gadag,Mundargi,Mundargi Rural PS,Kidnapping,15.151292,75.571981,2023-07-10,medium,investigating
CR025458,C2046,Umesh Adiga,,Bengaluru Rural,Doddaballapura,Doddaballapura Rural PS,Land Dispute,13.329839,77.436214,2024-08-25,low,closed
CR025459,C2046,Umesh Adiga,,Vijayapura,Indi,Indi PS,Chain Snatching,17.060469,75.802478,2024-07-16,low,open
CR025460,C2046,Umesh Adiga,,Dakshina Kannada,Sullia,Sullia PS,Domestic Violence,13.052997,75.309129,2024-12-04,low,closed
CR025461,C2046,Umesh Adiga,,Shivamogga,Sagara,Anandapura PS,Burglary,13.989667,75.500592,2023-12-31,medium,open
CR025462,C2046,Umesh Adiga,,Vijayapura,Indi,Indi Town PS,Mobile Theft,16.632141,75.912267,2023-06-17,low,closed
CR025463,C2046,Umesh Adiga,,Chamarajanagar,Gundlupet,Gundlupet Rural PS,Vehicle Theft,12.162316,76.743079,2023-03-29,high,investigating
CR025464,C2046,Umesh Adiga,,Chikkaballapura,Bagepalli,Bagepalli Rural PS,Fraud,13.677795,77.95943,2024-12-08,high,open
CR025465,C2046,Umesh Adiga,,Belagavi,Chikodi,Nippani PS,Fraud,16.000493,74.39885,2023-12-02,low,closed
CR025466,C2046,Umesh Adiga,,Koppal,Gangavathi,Gangavathi Town PS,Drug Offense,15.573184,75.962976,2023-05-18,low,closed
CR025467,C2046,Umesh Adiga,,Tumakuru,Tiptur,Tiptur Rural PS,Domestic Violence,13.14634,76.972581,2023-04-19,medium,investigating
CR025468,C2046,Umesh Adiga,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru City Town PS,Cybercrime,13.598148,76.04209,2024-07-29,low,investigating
CR025469,C2047,Raghav Murthy,,Raichur,Sindhanur,Sindhanur PS,Mobile Theft,16.148444,77.454398,2023-07-15,medium,closed
CR025470,C2047,Raghav Murthy,,Raichur,Raichur City,Raichur City Traffic PS,Mobile Theft,16.265745,77.376046,2024-05-09,high,closed
CR025471,C2047,Raghav Murthy,,Udupi,Karkala,Hebri PS,Burglary,13.404769,74.457142,2023-07-06,low,open
CR025472,C2047,Raghav Murthy,,Chitradurga,Hosadurga,Hosadurga Town PS,Vehicle Theft,13.926308,76.103998,2023-08-30,medium,investigating
CR025473,C2047,Raghav Murthy,,Bidar,Basavakalyan,Basavakalyan Rural PS,Mobile Theft,17.689017,77.425167,2024-09-28,low,open
CR025474,C2047,Raghav Murthy,,Haveri,Ranebennur,Ranebennur Rural PS,Cybercrime,14.99406,75.474305,2024-01-19,low,investigating
CR025475,C2047,Raghav Murthy,,Kodagu,Virajpet,Virajpet Town PS,Chain Snatching,12.298673,76.059055,2024-02-21,medium,closed
CR025476,C2047,Raghav Murthy,,Raichur,Raichur City,Raichur PS,Assault,16.056403,77.267249,2024-10-04,low,closed
CR025477,C2047,Raghav Murthy,,Belagavi,Gokak,Gokak Traffic PS,Theft,16.105557,74.260956,2023-11-03,low,open
CR025478,C2047,Raghav Murthy,,Mysuru,Hunsur,Hunsur PS,Theft,12.150247,76.739265,2024-08-29,low,closed
CR025479,C2047,Raghav Murthy,,Haveri,Haveri,Haveri Town PS,Domestic Violence,14.604004,75.127188,2023-01-23,medium,closed
CR025480,C2048,Gopal Adiga,,Kolar,Malur,Malur Rural PS,Assault,13.34577,78.25935,2024-10-18,medium,open
CR025481,C2048,Gopal Adiga,,Hubballi-Dharwad,Hubballi,Old Hubballi PS,Theft,15.249187,75.257524,2024-10-19,medium,investigating
CR025482,C2048,Gopal Adiga,,Mangaluru,Mangaluru,Mangaluru North PS,Burglary,12.72064,74.756393,2023-08-13,medium,open
CR025483,C2048,Gopal Adiga,,Haveri,Haveri,Haveri Town PS,Land Dispute,14.828271,75.263651,2024-06-30,high,investigating
CR025484,C2048,Gopal Adiga,,Bengaluru Urban,Whitefield,Whitefield PS,Kidnapping,12.762632,77.691506,2023-07-16,high,investigating
CR025485,C2048,Gopal Adiga,,Gadag,Mundargi,Mundargi PS,Fraud,15.391192,75.418362,2024-12-22,low,open
CR025486,C2048,Gopal Adiga,,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Chain Snatching,13.198926,77.888555,2024-10-01,medium,closed
CR025487,C2048,Gopal Adiga,,Hubballi-Dharwad,Navanagar,Navanagar Town PS,Land Dispute,15.380828,75.098835,2023-02-14,low,open
CR025488,C2048,Gopal Adiga,,Tumakuru,Tiptur,Tiptur Town PS,Burglary,13.087526,77.312961,2024-10-31,low,closed
CR025489,C2048,Gopal Adiga,,Shivamogga,Sagara,Sagara Rural PS,Assault,13.735254,75.809403,2024-09-09,medium,investigating
CR025490,C2048,Gopal Adiga,,Ballari,Ballari City,Ballari PS,Murder,15.309636,76.993859,2024-04-19,medium,closed
CR025491,C2048,Gopal Adiga,,Ramanagara,Magadi,Magadi Rural PS,Fraud,12.649558,77.513512,2023-10-21,low,closed
CR025492,C2048,Gopal Adiga,,Ballari,Ballari City,Brucepet PS,Vehicle Theft,15.292818,77.152256,2024-12-04,medium,open
CR025493,C2049,Ramesh Shanbhag,Gang_21,Uttara Kannada,Bhatkal,Bhatkal Rural PS,Fraud,14.492418,74.742026,2023-07-30,medium,open
CR025494,C2049,Ramesh Shanbhag,Gang_21,Dakshina Kannada,Sullia,Sullia Town PS,Land Dispute,12.696765,75.173859,2023-04-19,low,closed
CR025495,C2049,Ramesh Shanbhag,Gang_21,Bidar,Bidar City,Bidar City Traffic PS,Chain Snatching,17.919411,77.499164,2023-06-15,low,closed
CR025496,C2049,Ramesh Shanbhag,Gang_21,Uttara Kannada,Karwar,Karwar Town PS,Drug Offense,14.583032,74.570068,2023-07-09,high,open
CR025497,C2049,Ramesh Shanbhag,Gang_21,Mysuru,Nanjangud,Nanjangud Traffic PS,Vehicle Theft,12.11363,76.768724,2024-08-15,low,investigating
CR025498,C2049,Ramesh Shanbhag,Gang_21,Hubballi-Dharwad,Dharwad,Sub Urban PS,Kidnapping,15.553658,75.2898,2024-02-16,low,open
CR025499,C2049,Ramesh Shanbhag,Gang_21,Yadgir,Gurmitkal,Gurmitkal Rural PS,Kidnapping,16.912467,77.419975,2024-12-28,low,investigating
CR025500,C2049,Ramesh Shanbhag,Gang_21,Mangaluru,Surathkal,Panambur PS,Chain Snatching,12.782302,74.695474,2023-05-01,low,open
CR025501,C2049,Ramesh Shanbhag,Gang_21,Davangere,Davangere City,Davangere City Traffic PS,Assault,14.566752,75.67845,2023-10-03,low,investigating
CR025502,C2049,Ramesh Shanbhag,Gang_21,Ramanagara,Kanakapura,Kanakapura Rural PS,Fraud,12.574994,77.115679,2023-07-25,medium,investigating
CR025503,C2049,Ramesh Shanbhag,Gang_21,Tumakuru,Tiptur,Tiptur PS,Burglary,13.362395,77.178246,2023-04-26,low,open
CR025504,C2049,Ramesh Shanbhag,Gang_21,Kodagu,Madikeri,Madikeri Rural PS,Drug Offense,12.190688,75.77879,2024-06-07,low,open
CR025505,C2049,Ramesh Shanbhag,Gang_21,Udupi,Karkala,Hebri PS,Burglary,13.637305,74.702312,2023-08-08,low,open
CR025506,C2049,Ramesh Shanbhag,Gang_21,Bengaluru Urban,Whitefield,Whitefield PS,Robbery,13.042497,77.833226,2023-02-07,high,open
CR025507,C2050,Chandan Shet,,Vijayapura,Vijayapura City,Adarsh Nagar PS,Robbery,16.650595,75.761188,2023-03-03,medium,investigating
CR025508,C2050,Chandan Shet,,Dakshina Kannada,Puttur,Puttur PS,Burglary,12.730592,75.302922,2024-04-25,medium,closed
CR025509,C2050,Chandan Shet,,Mysuru,Nanjangud,Nanjangud Rural PS,Robbery,12.13273,76.600388,2024-02-07,medium,closed
CR025510,C2050,Chandan Shet,,Bengaluru Rural,Doddaballapura,Doddaballapura Rural PS,Burglary,13.473982,77.143367,2023-08-07,high,closed
CR025511,C2050,Chandan Shet,,Tumakuru,Tiptur,Tiptur PS,Murder,13.446535,77.155336,2024-09-17,medium,closed
CR025512,C2050,Chandan Shet,,Dakshina Kannada,Sullia,Sullia PS,Land Dispute,12.650632,74.957772,2023-07-09,medium,closed
CR025513,C2050,Chandan Shet,,Yadgir,Gurmitkal,Gurmitkal Rural PS,Assault,16.676197,77.371993,2023-06-19,low,open
CR025514,C2050,Chandan Shet,,Tumakuru,Tiptur,Tiptur Town PS,Robbery,13.4223,77.260737,2024-02-29,high,open
